Date,Player ID,Player Surname,Player Forename,Team,Team Id,Opposition,Opposition id,Venue, Position Id ,Appearances,Time Played,Starts,Substitute On,Substitute Off,Goals,First Goal,Winning Goal,Shots On Target inc goals,Shots Off Target inc woodwork,Blocked Shots,Penalties Taken,Penalty Goals,Penalties Saved,Penalties Off Target,Penalties Not Scored,Direct Free-kick Goals,Direct Free-kick On Target,Direct Free-kick Off Target,Blocked Direct Free-kick,Goals from Inside Box,Shots On from Inside Box,Shots Off from Inside Box,Blocked Shots from Inside Box,Goals from Outside Box,Shots On Target Outside Box,Shots Off Target Outside Box,Blocked Shots Outside Box,Headed Goals,Headed Shots On Target,Headed Shots Off Target,Headed Blocked Shots,Left Foot Goals,Left Foot Shots On Target,Left Foot Shots Off Target,Left Foot Blocked Shots,Right Foot Goals,Right Foot Shots On Target,Right Foot Shots Off Target,Right Foot Blocked Shots,Other Goals,Other Shots On Target,Other Shots Off Target,Other Blocked Shots,Shots Cleared off Line,Shots Cleared off Line Inside Area,Shots Cleared off Line Outside Area,Goals Open Play,Goals from Corners,Goals from Throws,Goals from Direct Free Kick,Goals from Set Play,Goals from penalties,Attempts Open Play on target,Attempts from Corners on target,Attempts from Throws on target,Attempts from Direct Free Kick on target,Attempts from Set Play on target,Attempts from Penalties on target,Attempts Open Play off target,Attempts from Corners off target,Attempts from Throws off target,Attempts from Direct Free Kick off target,Attempts from Set Play off target,Attempts from Penalties off target,Goals as a substitute,Total Successful Passes All,Total Unsuccessful Passes All,Assists,Key Passes,Total Successful Passes Excl Crosses Corners,Total Unsuccessful Passes Excl Crosses Corners,Successful Passes Own Half,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Passes Opposition Half,Successful Passes Defensive third,Unsuccessful Passes Defensive third,Successful Passes Middle third,Unsuccessful Passes Middle third,Successful Passes Final third,Unsuccessful Passes Final third,Successful Short Passes,Unsuccessful Short Passes,Successful Long Passes,Unsuccessful Long Passes,Successful Flick-Ons,Unsuccessful Flick-Ons,Successful Crosses Corners,Unsuccessful Crosses Corners,Corners Taken incl short corners,Corners Conceded,Successful Corners into Box,Unsuccessful Corners into Box,Short Corners,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Dribbles,Unsuccessful Dribbles,Successful Crosses Corners Left,Unsuccessful Crosses Corners Left,Successful Crosses Left,Unsuccessful Crosses Left,Successful Corners Left,Unsuccessful Corners Left,Successful Crosses Corners Right,Unsuccessful Crosses Corners Right,Successful Crosses Right,Unsuccessful Crosses Right,Successful Corners Right,Unsuccessful Corners Right,Successful Long Balls,Unsuccessful Long Balls,Successful Lay-Offs,Unsuccessful Lay-Offs,Through Ball,Successful Crosses Corners in the air,Unsuccessful Crosses Corners in the air,Successful crosses in the air,Unsuccessful crosses in the air,Successful open play crosses,Unsuccessful open play crosses,Touches,Goal Assist Corner,Goal Assist Free Kick,Goal Assist Throw In,Goal Assist Goal Kick,Goal Assist Set Piece,Key Corner,Key Free Kick,Key Throw In,Key Goal Kick,Key Set Pieces,Duels won,Duels lost,Aerial Duels won,Aerial Duels lost,Ground Duels won,Ground Duels lost,Tackles Won,Tackles Lost,Last Man Tackle,Total Clearances,Headed Clearances,Other Clearances,Clearances Off the Line,Blocks,Interceptions,Recoveries,Total Fouls Conceded,Fouls Conceded exc handballs pens,Total Fouls Won,Fouls Won in Danger Area inc pens,Fouls Won not in danger area,Foul Won Penalty,Handballs Conceded,Penalties Conceded,Offsides,Yellow Cards,Red Cards,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Catches,Punches,Drops,Crosses not Claimed,GK Distribution,GK Successful Distribution,GK Unsuccessful Distribution,Clean Sheets,Team Clean sheet,Error leading to Goal,Error leading to Attempt,Challenge Lost,Shots On Conceded,Shots On Conceded Inside Box,Shots On Conceded Outside Box,Team Formation,Position in Formation,Turnovers,Dispossessed,Big Chances,Big Chances Faced,Pass Forward,Pass Backward,Pass Left,Pass Right,Unsuccessful Ball Touch,Successful Ball Touch,Take-Ons Overrun,CompId,SeasId,Touches open play final third,Touches open play opp box,Touches open play opp six yards
2011-10-15,3773,Crouch,Peter,Stoke City,110,Fulham,54,Home,6,1,90,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,11,0,1,20,11,2,1,18,10,1,0,8,4,11,7,20,11,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,2,7,1,3,1,4,0,0,0,3,3,0,0,0,1,5,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,9,11,8,3,0,2,0,8,2011,21,5,2
2011-12-04,3773,Crouch,Peter,Stoke City,110,Everton,11,Away,6,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,13,0,0,19,13,9,1,10,12,3,0,11,1,5,12,19,13,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,7,6,4,5,3,1,0,0,0,1,1,0,0,2,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,9,3,8,12,4,0,0,8,2011,18,1,1
2012-03-21,3773,Crouch,Peter,Stoke City,110,Tottenham Hotspur,6,Away,6,1,90,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,15,0,0,23,15,3,2,20,13,2,0,12,2,9,13,23,15,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,11,7,8,2,3,5,1,1,0,2,2,0,0,0,0,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,2,0,0,13,9,7,9,4,0,0,8,2011,25,7,1
2012-01-31,3773,Crouch,Peter,Stoke City,110,Manchester United,1,Away,6,1,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,6,11,3,3,3,8,0,1,3,4,3,6,6,11,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,3,5,1,0,2,0,0,0,1,0,1,0,1,1,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,7,4,3,3,0,0,0,8,2011,5,1,0
2012-01-21,3773,Crouch,Peter,Stoke City,110,West Bromwich Albion,35,Home,6,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,11,0,1,17,11,4,2,13,9,1,1,8,5,8,5,17,11,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,4,5,1,1,3,4,0,0,0,1,0,1,0,0,1,6,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,1,0,0,11,8,5,4,3,2,0,8,2011,14,4,0
2011-09-10,3773,Crouch,Peter,Stoke City,110,Liverpool,14,Home,6,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0,0,18,14,5,0,13,14,1,0,8,6,9,8,18,13,0,1,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,6,11,3,3,3,8,1,0,0,2,2,0,0,0,1,3,2,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,9,0,1,0,0,13,7,6,6,4,1,0,8,2011,13,4,0
2012-01-02,3773,Crouch,Peter,Stoke City,110,Blackburn Rovers,5,Away,6,1,90,1,0,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,26,16,0,0,26,13,6,2,20,11,2,0,12,3,12,10,26,12,0,1,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,3,0,3,58,0,0,0,0,0,0,0,0,0,0,4,2,2,1,2,1,0,0,0,3,0,3,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,16,10,4,12,5,2,0,8,2011,23,7,1
2012-04-21,3773,Crouch,Peter,Stoke City,110,Newcastle United,4,Away,6,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,1,24,12,4,2,20,10,1,0,12,4,11,8,24,11,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,9,4,7,3,2,1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,15,4,11,6,3,1,0,8,2011,22,3,1
2012-04-09,3773,Crouch,Peter,Stoke City,110,Aston Villa,7,Away,6,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,6,2,0,3,6,1,0,1,3,3,3,5,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,7,1,1,2,2,0,0,8,2011,3,1,0
2012-05-13,3773,Crouch,Peter,Stoke City,110,Bolton Wanderers,30,Home,6,1,90,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,24,13,0,2,23,13,5,1,18,12,1,1,13,2,9,10,20,13,3,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,1,0,1,0,53,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,4,1,0,0,2,2,0,0,0,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,3,1,0,14,3,17,3,2,0,0,8,2011,21,3,0
2012-03-24,3773,Crouch,Peter,Stoke City,110,Manchester City,43,Home,6,1,89,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,1,20,8,3,2,17,6,1,0,6,3,13,5,19,8,1,0,2,2,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,1,43,0,0,0,0,0,0,0,0,0,0,9,7,5,3,4,4,1,0,0,2,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,4,0,0,11,7,5,6,1,1,0,8,2011,24,3,0
2011-12-17,3773,Crouch,Peter,Stoke City,110,Wolverhampton Wanderers,39,Away,6,1,90,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,1,17,12,6,0,11,12,1,0,10,4,6,8,17,12,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,8,8,5,3,3,5,0,0,0,4,2,2,0,0,0,1,3,3,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,9,5,11,4,1,1,0,8,2011,17,5,1
2012-05-06,3773,Crouch,Peter,Stoke City,110,Queens Park Rangers,52,Away,6,1,90,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,16,0,1,22,15,8,3,14,12,0,0,14,4,8,11,22,14,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,1,0,1,0,1,47,0,0,0,0,0,0,0,0,0,0,7,6,2,2,5,4,0,0,0,1,0,1,0,1,0,1,2,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,10,7,17,4,2,0,0,8,2011,21,4,0
2011-12-11,3773,Crouch,Peter,Stoke City,110,Tottenham Hotspur,6,Home,6,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,18,0,1,24,18,6,1,18,17,1,1,15,3,8,14,24,17,0,1,1,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,9,12,6,7,3,5,0,0,0,0,0,0,0,0,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,1,0,0,14,10,9,9,3,1,0,8,2011,20,4,1
2012-03-31,3773,Crouch,Peter,Stoke City,110,Wigan Athletic,111,Away,6,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,12,0,0,15,11,3,0,12,11,2,0,6,1,7,10,15,11,0,0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,1,0,1,37,0,0,0,0,0,0,0,0,0,0,10,5,6,2,4,3,0,0,0,2,1,1,0,0,0,0,1,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,0,0,12,6,4,5,4,0,0,8,2011,19,2,0
2011-11-06,3773,Crouch,Peter,Stoke City,110,Bolton Wanderers,30,Away,6,1,90,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,10,14,0,0,10,13,3,2,7,11,1,1,6,2,3,10,10,13,0,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,1,0,1,0,1,39,0,0,0,0,0,0,0,0,0,0,6,10,4,8,2,2,0,0,0,3,1,2,0,1,0,3,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,1,1,0,7,6,7,4,4,2,0,8,2011,20,6,1
2011-11-26,3773,Crouch,Peter,Stoke City,110,Blackburn Rovers,5,Home,6,1,83,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18,14,0,1,18,14,3,0,15,14,0,0,10,2,8,12,18,14,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,7,3,5,0,2,3,0,0,0,5,4,1,0,0,0,4,1,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,1,0,0,17,3,6,6,2,1,0,8,2011,18,6,0
2011-11-19,3773,Crouch,Peter,Stoke City,110,Queens Park Rangers,52,Home,6,1,64,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,14,2,1,14,14,1,3,13,11,0,0,6,7,8,7,14,13,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,1,0,0,0,0,0,8,5,6,1,2,4,0,0,0,1,1,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,13,2,9,4,0,1,0,8,2011,13,3,1
2011-10-02,3773,Crouch,Peter,Stoke City,110,Swansea City,80,Away,6,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,0,1,26,24,2,0,24,24,0,0,10,6,16,18,25,24,1,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,6,6,4,2,2,4,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,18,8,18,6,3,1,0,8,2011,29,4,2
2011-10-31,3773,Crouch,Peter,Stoke City,110,Newcastle United,4,Home,6,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,32,18,0,0,32,18,7,3,25,15,2,0,19,6,11,12,32,18,0,0,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,5,5,1,0,4,5,1,1,0,1,1,0,0,0,0,4,2,2,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,3,0,0,19,15,8,8,3,1,0,8,2011,25,2,1
2011-12-31,3773,Crouch,Peter,Stoke City,110,Wigan Athletic,111,Home,6,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,2,25,20,4,1,21,19,0,0,10,5,15,15,25,20,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,17,5,11,12,5,0,0,8,2011,24,3,3
2012-02-04,3773,Crouch,Peter,Stoke City,110,Sunderland,56,Home,6,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28,22,0,0,28,22,9,1,19,21,0,0,21,2,7,20,28,22,0,0,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,7,8,3,4,4,4,1,1,0,1,1,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,3,0,0,24,11,6,9,3,0,0,8,2011,23,8,0
2012-02-11,3773,Crouch,Peter,Stoke City,110,Fulham,54,Away,6,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29,16,0,2,29,16,5,0,24,16,0,0,14,0,15,16,29,16,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,9,7,8,3,1,4,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,3,0,0,16,13,11,5,4,0,0,8,2011,33,8,1
2012-03-03,3773,Crouch,Peter,Stoke City,110,Norwich City,45,Home,6,1,70,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,16,8,0,1,16,8,3,1,13,7,2,0,5,3,9,5,16,8,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,5,1,1,2,4,0,0,0,0,0,0,0,0,2,4,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,13,5,4,2,0,1,0,8,2011,23,4,2
2011-12-03,7958,Defoe,Jermain,Tottenham Hotspur,6,Bolton Wanderers,30,Home,6,1,90,1,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,20,3,1,0,20,1,5,0,15,1,0,0,7,0,13,1,20,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,2,36,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,5,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,10,0,2,5,0,6,1,5,11,2,0,0,8,2011,23,9,1
2012-04-29,7958,Defoe,Jermain,Tottenham Hotspur,6,Blackburn Rovers,5,Home,6,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,3,2,0,0,3,2,0,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,1,0,3,1,0,0,0,8,2011,5,0,0
